id,EAP,HPL,MWS
id24973,0.8414441347122192,0.022269416600465775,0.13628652691841125
id25363,0.9922269582748413,7.732714948360808e-06,0.007765376474708319
id10061,0.5020219087600708,0.013074539601802826,0.4849035441875458
id17673,0.028370490297675133,0.9286803603172302,0.042949073016643524
id13249,0.6045095920562744,0.032717444002628326,0.3627728819847107
id10107,0.016229303553700447,0.012858660891652107,0.9709120392799377
id04403,0.9948691129684448,0.0012982357293367386,0.0038325542118400335
id25728,0.9154531955718994,0.03480914607644081,0.04973761737346649
id16184,0.5333588123321533,0.02359902113676071,0.4430420994758606
id03438,0.047185737639665604,0.0056442394852638245,0.947170078754425
id22923,0.049003247171640396,0.9302116632461548,0.02078511379659176
id08610,0.9849132895469666,0.012995969504117966,0.0020906932186335325
id25355,0.05461176484823227,0.041839350014925,0.9035488367080688
id16916,0.12235317379236221,0.8449354767799377,0.03271140158176422
id12793,0.0018215549644082785,0.9961979985237122,0.001980423228815198
id11859,0.2637365162372589,0.0129242530092597,0.7233392596244812
id02434,0.9978995323181152,0.0016041467897593975,0.0004962850362062454
id27703,0.010201724246144295,0.005308054853230715,0.9844902157783508
id25212,0.002001007553189993,0.9967781901359558,0.0012208519037812948
id11308,0.13506892323493958,0.03107323683798313,0.8338578343391418
id26094,0.9077616333961487,0.046766169369220734,0.045472193509340286
id22080,0.8623859286308289,0.11671998351812363,0.02089402824640274
id03545,0.9779447913169861,0.01417104434221983,0.007884226739406586
id23725,0.023610295727849007,0.027606680989265442,0.9487829804420471
id12009,0.9271813035011292,0.040416646748781204,0.032402049750089645
id24241,0.5475088953971863,0.07147669047117233,0.38101446628570557
id03596,0.001963906455785036,0.9962788224220276,0.0017572540091350675
id10749,0.120421402156353,0.8677480220794678,0.011830523610115051
id22794,0.012421796098351479,0.027836602181196213,0.9597415924072266
id15482,0.19857257604599,0.6466217041015625,0.1548057198524475
id04833,0.9022984504699707,0.07754196226596832,0.02015966735780239
id00397,0.017614437267184258,0.0013008866226300597,0.9810847043991089
id14691,0.004509605001658201,0.07920581847429276,0.9162845611572266
id05193,0.027409814298152924,0.015900392085313797,0.9566897749900818
id19541,0.9950864911079407,0.0029380142223089933,0.00197544414550066
id22166,0.025741009041666985,0.005851103458553553,0.968407928943634
id20744,0.018769197165966034,0.004533274099230766,0.9766975045204163
id10392,0.007947430945932865,0.00045715246233157814,0.991595447063446
id00770,0.9893730282783508,0.007161719258874655,0.003465318586677313
id06018,0.681572437286377,0.2894150912761688,0.029012495651841164
id15678,0.1160614937543869,0.018718307837843895,0.8652202486991882
id08305,0.9598332047462463,0.024436600506305695,0.015730207785964012
id08903,0.5155935883522034,0.08231451362371445,0.402091920375824
id14752,0.08627691119909286,0.8948218822479248,0.018901195377111435
id12468,0.013384649530053139,0.9827989935874939,0.0038163347635418177
id05085,0.3024478256702423,0.6265674829483032,0.07098469883203506
id21993,0.03420256823301315,0.0011648762738332152,0.9646325707435608
id15503,0.9119110703468323,0.07014564424753189,0.01794329471886158
id03021,0.00010724553430918604,0.999742329120636,0.00015034739044494927
id16123,0.39617300033569336,0.6018627882003784,0.0019642594270408154
id19383,0.9814394116401672,0.007383683230727911,0.01117693167179823
id04186,0.9875462651252747,0.00787644274532795,0.0045773000456392765
id17954,0.0024405953008681536,0.003014493267983198,0.9945448637008667
id12030,0.35162416100502014,0.04244908317923546,0.6059268116950989
id13020,0.79790860414505,0.17331655323505402,0.028774870559573174
id25327,0.012998304329812527,0.34932681918144226,0.637674868106842
id16344,0.17149211466312408,0.05737794190645218,0.7711299657821655
id12303,0.04059331864118576,0.8986828923225403,0.06072371080517769
id15017,0.99903404712677,0.00010809428931679577,0.0008578083361499012
id22308,0.601292073726654,0.03460917994379997,0.3640986979007721
id06536,0.031042777001857758,0.020675616338849068,0.9482815861701965
id19797,0.2103993445634842,0.703158974647522,0.08644166588783264
id06332,0.21015508472919464,0.6364098787307739,0.15343499183654785
id22941,0.20205841958522797,0.3185393214225769,0.47940221428871155
id13547,0.04253587871789932,0.06282288581132889,0.8946412205696106
id06928,0.023231584578752518,0.0031947328243404627,0.9735736846923828
id12521,0.41226643323898315,0.5281887650489807,0.05954485759139061
id25716,0.7667998671531677,0.020451808348298073,0.21274836361408234
id27116,0.007050240412354469,0.00017974613001570106,0.9927700161933899
id19941,0.07144883275032043,0.8918737769126892,0.036677420139312744
id05711,0.005562156904488802,0.0020677256397902966,0.9923701286315918
id02097,0.007060002535581589,0.012037498876452446,0.9809025526046753
id03563,0.0025071799755096436,0.9960066676139832,0.0014861926902085543
id02295,0.4642755091190338,0.3613663911819458,0.17435802519321442
id08179,0.9994383454322815,5.8607961364032235e-06,0.0005557732074521482
id05332,0.024008244276046753,0.960386335849762,0.015605379827320576
id15697,0.2662654221057892,0.05618487671017647,0.6775497198104858
id17026,0.22007441520690918,0.04309028014540672,0.7368353605270386
id04243,0.9757508635520935,0.017047639936208725,0.007201500702649355
id13175,0.4023631811141968,0.5946107506752014,0.0030260805506259203
id05387,0.9824272394180298,0.013806097209453583,0.003766600973904133
id19989,0.9106954336166382,0.02136726677417755,0.06793728470802307
id25173,0.4216010570526123,0.1712484508752823,0.4071505069732666
id08925,0.0156945139169693,0.9715743660926819,0.012731161899864674
id03034,0.00396945234388113,0.9914489388465881,0.004581661894917488
id13272,0.0003418148844502866,0.9989357590675354,0.0007224571309052408
id07956,0.9218727946281433,0.03650767728686333,0.04161950200796127
id02648,0.02036919631063938,0.002309882314875722,0.9773208498954773
id01778,0.04099870100617409,0.003142700530588627,0.9558585286140442
id12846,0.0032846489921212196,0.004729756619781256,0.991985559463501
id19001,0.1928408145904541,0.010635476559400558,0.7965236306190491
id05763,0.9312260150909424,0.024668430909514427,0.04410543665289879
id15590,0.019611675292253494,0.004032490774989128,0.976355791091919
id04912,0.7859804034233093,0.07308463007211685,0.14093494415283203
id21201,0.9378244280815125,0.0195305272936821,0.042644988745450974
id13215,0.9976481795310974,0.001676189131103456,0.000675665563903749
id15612,0.04195953905582428,0.9369834661483765,0.02105693146586418
id18501,0.21185073256492615,0.03424493595957756,0.7539043426513672
id07223,0.4437062740325928,0.4763339161872864,0.07995982468128204
id06707,0.43019935488700867,0.5053924322128296,0.06440817564725876
id05238,0.00010878096509259194,0.9998062252998352,8.502805576426908e-05
id00935,0.02743256650865078,0.06892120093107224,0.9036462903022766
id00110,0.9647428393363953,0.004445765633136034,0.03081139363348484
id17476,0.8948201537132263,0.06414902210235596,0.04103086143732071
id15170,0.9694949984550476,0.023221703246235847,0.007283298298716545
id13397,0.5970703363418579,0.06961031258106232,0.3333192765712738
id24283,0.7552863955497742,0.06328112632036209,0.18143247067928314
id15234,0.9839000701904297,0.012020250782370567,0.004079675301909447
id16884,0.36888688802719116,0.5641694068908691,0.06694374233484268
id07831,0.40679287910461426,0.5066660046577454,0.08654115349054337
id16038,0.9634779095649719,0.024715078994631767,0.011806978844106197
id03629,0.971838653087616,0.01479057315737009,0.013370735570788383
id21019,0.8237537145614624,0.11515205353498459,0.061094168573617935
id21835,0.1947392374277115,0.10074072331190109,0.704520046710968
id04480,0.005696792621165514,0.9901005625724792,0.004202667158097029
id20838,0.34459298849105835,0.6405995488166809,0.01480750273913145
id24195,0.5698510408401489,0.15031440556049347,0.2798345386981964
id05448,0.7801526188850403,0.18644224107265472,0.03340514004230499
id15957,0.019211338832974434,0.9677385091781616,0.013050167821347713
id19956,0.004711362067610025,0.001237754593603313,0.994050920009613
id15104,0.03137793764472008,0.022765647619962692,0.9458564519882202
id17559,0.6520299315452576,0.2903909981250763,0.05757909268140793
id16839,0.3483176529407501,0.09330683201551437,0.5583755373954773
id14493,0.5607863068580627,0.013733706437051296,0.4254799783229828
id08833,0.8229508399963379,0.05628731846809387,0.12076187878847122
id15723,0.30253884196281433,0.023008380085229874,0.6744527816772461
id02716,0.9955887794494629,0.0008852914324961603,0.0035259556025266647
id06689,0.009554875083267689,0.9824383854866028,0.008006691001355648
id18837,0.3808209002017975,0.033226512372493744,0.5859525203704834
id04466,0.9983153343200684,0.0013760363217443228,0.0003086294454988092
id00686,0.9546984434127808,0.025789927691221237,0.019511623308062553
id09010,0.018085358664393425,0.9712682962417603,0.010646307840943336
id23353,0.9759998917579651,0.013679614290595055,0.010320397093892097
id00066,0.9625925421714783,0.02235887572169304,0.01504848524928093
id15724,0.12629422545433044,0.8590866923332214,0.01461908221244812
id23486,0.018660016357898712,0.0016511535504832864,0.979688823223114
id22258,0.005634336732327938,0.0029161071870476007,0.9914495348930359
id02292,0.772972822189331,0.05158659443259239,0.17544059455394745
id16356,0.0371352918446064,0.012756372801959515,0.9501082897186279
id00235,0.973460853099823,0.00872101727873087,0.01781804859638214
id25522,0.05010218173265457,0.018969295546412468,0.9309285283088684
id04204,0.005966065917164087,0.9892911314964294,0.004742837976664305
id22016,0.7432435154914856,0.062314216047525406,0.1944422423839569
id06480,0.0004971033777110279,0.9978995323181152,0.001603290205821395
id08718,0.14882323145866394,0.008010300807654858,0.8431664109230042
id05251,0.00065242825075984,0.997385561466217,0.001962077571079135
id03359,0.7961832284927368,0.12064722180366516,0.0831696018576622
id16117,0.01451539620757103,0.0024874238297343254,0.9829971790313721
id17000,0.003643409116193652,0.9937704205513,0.0025861759204417467
id01730,0.0010141696548089385,0.998084306716919,0.0009014604729600251
id00630,0.7272377610206604,0.23960842192173004,0.03315381333231926
id18175,0.23892031610012054,0.01367177627980709,0.7474079132080078
id00907,0.8329401612281799,0.08522175997495651,0.08183805644512177
id18251,0.0005777602782472968,0.999151349067688,0.0002708602696657181
id25861,0.6598264575004578,0.23259511590003967,0.10757842659950256
id00398,0.7780381441116333,0.13990914821624756,0.08205272257328033
id27573,0.9991130232810974,0.00021367832960095257,0.0006733341724611819
id10022,0.0012468970380723476,0.9967208504676819,0.002032283693552017
id15901,0.053178854286670685,0.0028651750180870295,0.9439559578895569
id00451,0.03898092731833458,0.03567582741379738,0.9253432154655457
id23129,0.01101645641028881,0.9799725413322449,0.00901107955724001
id26498,0.10983629524707794,0.8681688904762268,0.02199484035372734
id14741,0.10555069893598557,0.06425140053033829,0.8301978707313538
id18453,0.33637839555740356,0.033798038959503174,0.6298235654830933
id08309,0.899544894695282,0.033449504524469376,0.06700550764799118
id00320,0.9993151426315308,0.0004090905131306499,0.00027583815972320735
id07688,0.04744641110301018,0.007728107739239931,0.9448254108428955
id01556,0.009673339314758778,0.002378777600824833,0.9879478812217712
id00178,0.3805769681930542,0.027145324274897575,0.5922777056694031
id18902,0.006733538582921028,0.0035357445012778044,0.989730715751648
id27002,0.8226375579833984,0.125240296125412,0.052122075110673904
id21418,0.9910694360733032,0.005186351481825113,0.0037442161701619625
id23018,0.46169203519821167,0.36597102880477905,0.17233701050281525
id07032,0.7277764081954956,0.0558723546564579,0.21635127067565918
id16195,0.5810901522636414,0.035121772438287735,0.383788138628006
id11202,0.2514747083187103,0.7135248780250549,0.03500039130449295
id09578,0.7295459508895874,0.047579605132341385,0.2228745073080063
id26984,0.9178647994995117,0.026711227372288704,0.05542389303445816
id19856,0.0025192240718752146,0.9943017959594727,0.0031790127977728844
id12086,0.5371474623680115,0.03922227770090103,0.4236302971839905
id12052,0.08730806410312653,0.02797427959740162,0.8847176432609558
id17728,0.0025629105512052774,0.0007653323700651526,0.9966716766357422
id24608,0.9605544209480286,0.025200627744197845,0.014245044440031052
id21097,0.054857902228832245,0.032639238983392715,0.9125028848648071
id20179,0.02044248767197132,0.013799232430756092,0.9657582640647888
id15144,0.5149442553520203,0.4286513030529022,0.056404419243335724
id00206,0.9864212274551392,0.0033196413423866034,0.010259024798870087
id22285,0.017564326524734497,0.002485110890120268,0.9799505472183228
id06417,0.07863269001245499,0.8444838523864746,0.07688339054584503
id00215,0.012222842313349247,0.9840972423553467,0.0036799265071749687
id04201,0.02316892147064209,0.02265026420354843,0.9541807770729065
id21771,0.964306116104126,0.02020016312599182,0.015493619255721569
id12451,0.10041031241416931,0.4136456549167633,0.48594409227371216
id14250,0.022130154073238373,0.9405441284179688,0.037325698882341385
id03433,0.008793110959231853,0.9839613437652588,0.007245602086186409
id03303,0.18169039487838745,0.05898319557309151,0.7593263983726501
id25901,0.2592189610004425,0.6122331023216248,0.12854795157909393
id06945,0.49074673652648926,0.010805436410009861,0.49844783544540405
id05664,0.22157834470272064,0.5429211854934692,0.2355004847049713
id05741,0.9996601343154907,8.222124597523361e-05,0.0002576189872343093
id10652,0.7031013369560242,0.043812334537506104,0.2530863285064697
id16300,0.991201639175415,0.0021658814512193203,0.006632409058511257
id12319,0.6511858701705933,0.2332349270582199,0.11557913571596146
id07500,0.00048136754776351154,0.9984928369522095,0.0010257723042741418
id12478,0.3477630317211151,0.4719248116016388,0.1803121417760849
id03076,0.1021246686577797,0.02445981651544571,0.8734155893325806
id00969,0.11001837253570557,0.8221470713615417,0.06783460080623627
id23636,0.012436767108738422,0.9674976468086243,0.020065588876605034
id09791,0.04800444096326828,0.0682220309972763,0.8837735652923584
id05680,0.050762880593538284,0.5897051095962524,0.3595319986343384
id03672,0.051119010895490646,0.9138196110725403,0.03506140783429146
id04286,0.007537907920777798,0.9889258742332458,0.0035361654590815306
id23883,0.003125554881989956,0.024621641263365746,0.9722528457641602
id11914,0.7264648675918579,0.034320808947086334,0.23921433091163635
id20974,0.0020248901564627886,0.9969525337219238,0.0010225970763713121
id26125,0.3319455683231354,0.052600279450416565,0.6154541373252869
id15543,0.37652328610420227,0.08320292085409164,0.5402738451957703
id19471,0.9803459048271179,0.009023995138704777,0.01063013169914484
id11503,0.9147160053253174,0.05306799337267876,0.03221598640084267
id09321,0.029565557837486267,0.9524635076522827,0.01797098107635975
id25560,0.0028621728997677565,0.0006637064507231116,0.9964740872383118
id06726,0.17805001139640808,0.24853964149951935,0.5734103322029114
id05709,0.9893404841423035,0.006571229547262192,0.004088282585144043
id09788,0.15858305990695953,0.7439090609550476,0.09750790894031525
id05289,0.995999813079834,0.0024302941747009754,0.0015698584029451013
id11815,0.007601352874189615,0.9890859127044678,0.003312772838398814
id22422,0.6324158310890198,0.19009044766426086,0.17749379575252533
id25954,0.77959144115448,0.14234305918216705,0.07806545495986938
id13601,0.7100550532341003,0.20700107514858246,0.0829438641667366
id05677,0.8870916366577148,0.015607318840920925,0.09730107337236404
id10498,0.06666122376918793,0.9310581088066101,0.0022806639317423105
id02665,0.35276272892951965,0.6176706552505493,0.02956661395728588
id10114,0.0026475933846086264,0.993067741394043,0.004284607712179422
id26314,0.8388615846633911,0.13210760056972504,0.029030833393335342
id21240,0.4189879596233368,0.0526077002286911,0.5284043550491333
id15569,0.9933071732521057,0.0013800247106701136,0.005312836263328791
id25928,0.051016535609960556,0.01910366304218769,0.9298797845840454
id22706,0.02557549439370632,0.9669190645217896,0.007505365181714296
id20877,0.00032978891977109015,0.9993818998336792,0.00028833033866249025
id04318,0.7715420722961426,0.033863842487335205,0.19459418952465057
id18299,0.055101629346609116,0.9033689498901367,0.041529446840286255
id08126,0.005940590985119343,0.005108872894197702,0.9889505505561829
id14293,0.47748082876205444,0.022763846442103386,0.49975526332855225
id12759,0.995175838470459,0.002342196414247155,0.0024819683749228716
id11983,0.6729386448860168,0.05514374375343323,0.2719176113605499
id05580,0.052873414009809494,0.8858250379562378,0.0613015741109848
id25846,0.25911638140678406,0.6243793368339539,0.11650431156158447
id01939,0.5371748208999634,0.021415339782834053,0.4414098560810089
id26327,0.17097003757953644,0.5503233075141907,0.2787066102027893
id11068,0.009501979686319828,0.0023372105788439512,0.9881608486175537
id08404,0.9816267490386963,0.0051027145236730576,0.013270577415823936
id27189,0.8207745552062988,0.17243783175945282,0.006787679623812437
id15119,0.00911697093397379,0.9810799360275269,0.009803065098822117
id26525,0.9759956002235413,0.012051465921103954,0.011952998116612434
id03618,0.18586747348308563,0.7679943442344666,0.04613818600773811
id27220,0.9942611455917358,0.001332389423623681,0.004406477324664593
id18777,0.08606924116611481,0.0016349822981283069,0.9122957587242126
id20213,0.7581307888031006,0.19201740622520447,0.049851756542921066
id20403,0.9763461351394653,0.013411802239716053,0.010242094285786152
id03777,0.11369608342647552,0.11258459836244583,0.7737193703651428
id10595,0.02027733065187931,0.9745869636535645,0.005135780666023493
id13816,0.3588094413280487,0.01454854290932417,0.6266420483589172
id05667,0.01510716788470745,0.0056527648121118546,0.9792400598526001
id24629,0.6619543433189392,0.02297152206301689,0.3150741457939148
id20398,0.19091635942459106,0.09066279232501984,0.7184208631515503
id14108,0.017619822174310684,0.002739928662776947,0.9796401858329773
id06196,0.0010653353529050946,0.9980759620666504,0.0008586733601987362
id02800,0.07440347969532013,0.8572161793708801,0.06838025897741318
id18732,0.023830583319067955,0.9649037718772888,0.01126561127603054
id11915,0.0014192253584042192,0.9964337348937988,0.0021470298524945974
id09739,0.857206404209137,0.07613543421030045,0.06665823608636856
id24672,0.9967706203460693,0.0018702580127865076,0.0013591715833172202
id00414,0.0034483789931982756,0.001933625666424632,0.9946179986000061
id16307,0.891966700553894,0.08189231902360916,0.026140935719013214
id14043,0.1319347321987152,0.009950288571417332,0.858115017414093
id00517,0.0018536403076723218,0.0005450770840980113,0.997601330280304
id09744,0.9562786221504211,0.031675420701503754,0.012045946903526783
id19257,0.9928488731384277,0.003602184122428298,0.003548944368958473
id15437,0.2749537527561188,0.6856107711791992,0.0394354946911335
id16352,0.09575101733207703,0.0462103970348835,0.8580385446548462
id18849,0.5552049279212952,0.17721834778785706,0.2675766944885254
id19434,0.007237925194203854,0.9825495481491089,0.010212558321654797
id17928,0.05349511653184891,0.024971071630716324,0.9215338230133057
id16896,0.012846793979406357,0.0036884585861116648,0.9834647178649902
id02135,0.2335113137960434,0.5320425629615784,0.23444604873657227
id15075,0.9960642457008362,0.0024499436840415,0.0014857420464977622
id27486,0.002807923825457692,0.988370418548584,0.008821695111691952
id19422,0.8417484760284424,0.07725688815116882,0.080994613468647
id09603,0.010884302668273449,0.9830691814422607,0.006046442314982414
id02133,0.03943896293640137,0.9467947483062744,0.013766193762421608
id03441,0.5579935908317566,0.0024520817678421736,0.4395543038845062
id02398,0.006219208240509033,0.9926795959472656,0.0011011946480721235
id05152,0.02642308548092842,0.007835429161787033,0.9657414555549622
id17838,0.3780149817466736,0.024837659671902657,0.5971473455429077
id25060,0.9070668816566467,0.06442198902368546,0.02851112186908722
id09998,0.0328790619969368,0.01700529456138611,0.9501156210899353
id01828,0.004071048926562071,0.992347240447998,0.0035817320458590984
id25377,0.4292883276939392,0.028311047703027725,0.5424006581306458
id22175,0.0024424511939287186,0.9957938194274902,0.0017637824639678001
id02974,0.03470543399453163,0.012492436915636063,0.9528021216392517
id26955,0.9885655045509338,0.009012320078909397,0.002422208432108164
id21091,0.9086897969245911,0.0110798180103302,0.08023035526275635
id12802,0.9695166349411011,0.023343726992607117,0.007139650639146566
id07432,0.0005441862740553916,0.9974752068519592,0.0019805922638624907
id18749,0.08549197018146515,0.842748761177063,0.07175925374031067
id15030,0.02526320517063141,0.06524009257555008,0.9094966650009155
id17155,0.002822242444381118,0.994161069393158,0.0030166006181389093
id08128,0.012897810898721218,0.9678250551223755,0.019277120009064674
id25706,0.0003271506866440177,0.9989025592803955,0.0007702826405875385
id15645,0.9631925821304321,0.024338403716683388,0.0124690355733037
id04943,0.9048948884010315,0.03974730521440506,0.05535776540637016
id27566,0.022734640166163445,0.008381119929254055,0.968884289264679
id11765,0.18248389661312103,0.5509271621704102,0.2665889263153076
id13783,0.25359341502189636,0.5449333190917969,0.20147332549095154
id00492,0.033012326806783676,0.0439525805413723,0.9230351448059082
id27636,0.215157613158226,0.04548177868127823,0.7393606305122375
id04273,0.9379749298095703,0.04843871667981148,0.01358640007674694
id02537,0.28694865107536316,0.07285673916339874,0.6401947140693665
id24349,0.9706041812896729,0.019269747659564018,0.01012600027024746
id00023,0.002065046690404415,0.9948073029518127,0.0031276692170649767
id23025,0.0816931426525116,0.8819869756698608,0.03631989285349846
id08722,0.8307753801345825,0.08350483328104019,0.08571980893611908
id02420,0.9846467971801758,0.011183097958564758,0.0041701472364366055
id10811,0.964806318283081,0.019850002601742744,0.015343653969466686
id04019,0.01753155328333378,0.017501140013337135,0.9649672508239746
id18334,0.9841552972793579,0.012637513689696789,0.0032071885652840137
id16781,0.665153443813324,0.27521148324012756,0.05963509902358055
id08773,0.12745724618434906,0.8031938672065735,0.06934890896081924
id19214,0.8702262043952942,0.08853575587272644,0.04123808071017265
id09589,0.04291985556483269,0.9093623757362366,0.04771784320473671
id24246,0.885989785194397,0.020778654143214226,0.09323153644800186
id23577,0.9588476419448853,0.03861069679260254,0.002541676862165332
id09305,0.8434454202651978,0.04581980034708977,0.11073484271764755
id16460,0.3707064986228943,0.023990310728549957,0.6053031086921692
id21115,0.8171982765197754,0.08430936932563782,0.0984923467040062
id25996,0.7004150152206421,0.029063858091831207,0.2705211043357849
id02551,0.016577184200286865,0.005562805570662022,0.9778599739074707
id19352,0.009520706720650196,0.0006834997329860926,0.9897957444190979
id03806,0.11929435282945633,0.012082754634320736,0.8686228394508362
id26544,0.8688891530036926,0.08213524520397186,0.048975586891174316
id18761,0.9800666570663452,0.005463883746415377,0.014469374902546406
id24148,0.005503674037754536,0.9880407452583313,0.006455565337091684
id16095,0.033587537705898285,0.9476718306541443,0.018740685656666756
id18442,0.8311701416969299,0.03335455805063248,0.13547521829605103
id22596,0.0014049159362912178,0.0016338237328454852,0.9969612956047058
id23002,0.0385846309363842,0.010591882281005383,0.9508234858512878
id04797,0.9931871891021729,0.005212538409978151,0.0016002474585548043
id06610,0.14895375072956085,0.018674669787287712,0.8323716521263123
id16173,0.6536849141120911,0.20722037553787231,0.13909469544887543
id18292,0.04624000936746597,0.032711684703826904,0.9210483431816101
id27328,0.9622622728347778,0.02407647669315338,0.013661283068358898
id01695,0.03758980333805084,0.9267971515655518,0.035613059997558594
id05761,0.3905280530452728,0.05740876868367195,0.5520631670951843
id16354,0.952578604221344,0.021369412541389465,0.026051996275782585
id12207,0.15989357233047485,0.7019648551940918,0.13814157247543335
id05665,0.11910269409418106,0.025566596537828445,0.8553307056427002
id01911,0.9122195839881897,0.055921319872140884,0.03185919672250748
id19153,0.007612788584083319,0.0031632063910365105,0.9892240166664124
id10295,0.7526249289512634,0.17087775468826294,0.07649720460176468
id23038,0.5878098011016846,0.31707561016082764,0.09511455148458481
id23783,0.1292358934879303,0.8564704060554504,0.014293652959167957
id27879,0.981212317943573,0.013820580206811428,0.004967135842889547
id19190,0.05125520005822182,0.929967999458313,0.018776850774884224
id05065,0.9079522490501404,0.04789251089096069,0.04415522888302803
id21296,0.04113851115107536,0.921502411365509,0.037359002977609634
id13262,0.367881178855896,0.03159615024924278,0.6005226373672485
id10333,0.9096565246582031,0.04846210777759552,0.04188128560781479
id16677,0.02321588434278965,0.630314290523529,0.346469908952713
id01392,0.37519165873527527,0.0417429655790329,0.583065390586853
id27874,0.7749847769737244,0.04738226905465126,0.17763294279575348
id02294,0.07759357988834381,0.8809757828712463,0.04143070802092552
id18298,0.004135490860790014,0.0012293424224480987,0.9946351647377014
id06997,0.9828968644142151,0.0019008386880159378,0.01520222146064043
id05243,0.503963828086853,0.10219452530145645,0.39384162425994873
id00860,0.012198089621961117,0.9782270193099976,0.009574947878718376
id26681,0.9975791573524475,0.001470227842219174,0.0009506509522907436
id06020,0.08873531967401505,0.0008753446163609624,0.9103893637657166
id27683,0.7644615173339844,0.041505180299282074,0.19403328001499176
id17655,0.001651914557442069,0.9966710209846497,0.0016770468791946769
